"Date","Variable","mean","median","q1","q3","Stratification","Group","Organisation"
2025-08-02,"% Weight Change from Prewar Value",-17.6896591666022,-17.4509803921569,-20.2609212986571,-14.0407258365005,"Overall",NA,"Overall"
2025-08-03,"Weight (kg)",62.5,63.2,52.55,70.7,"Overall",NA,"Overall"
2025-08-03,"BMI",22.7709269943126,22.1107266435986,19.8061615946181,25.7106316501234,"Overall",NA,"Overall"
2025-08-03,"% Weight Change from First Measurement",-0.482512115849034,-0.527009222661404,-0.610221560230867,-0.404042053023383,"Overall",NA,"Overall"
2025-08-03,"% Weight Change from Prewar Value",-17.5712772304892,-17.7924217462933,-20.2455592299701,-13.8906651654852,"Overall",NA,"Overall"
2025-08-04,"Weight (kg)",60.8626016260163,60.3,52.2,69.6,"Overall",NA,"Overall"
2025-08-04,"BMI",21.950489013176,21.681885024452,19.3863836704049,25.3077297532299,"Overall",NA,"Overall"
2025-08-04,"% Weight Change from First Measurement",-0.557918894149202,-0.626959247648901,-0.712593094109687,-0.510856516519653,"Overall",NA,"Overall"
2025-08-04,"% Weight Change from Prewar Value",-17.3578364818825,-17.3410404624277,-20.1562992097149,-13.9337479125367,"Overall",NA,"Overall"
2025-08-05,"Weight (kg)",61.230985915493,62.4,51.85,69.9,"Overall",NA,"Overall"
2025-08-05,"BMI",22.1266567747512,21.6738379174156,18.9466997224854,25.1733244982922,"Overall",NA,"Overall"
2025-08-05,"% Weight Change from First Measurement",-0.614309281807798,-0.70872042561399,-0.79325789721829,-0.531079527095088,"Overall",NA,"Overall"
2025-08-05,"% Weight Change from Prewar Value",-18.1169052559564,-17.9977730539528,-21.3845154853963,-14.3756349499968,"Overall",NA,"Overall"
2025-07-28,"Weight (kg)",50.5714285714286,51.6,46.75,53.8,"sex","female","Overall"
2025-07-28,"BMI",18.8844467321182,19.3665367848463,16.7570683999788,20.4250184450518,"sex","female","Overall"
2025-07-28,"% Weight Change from First Measurement",0,0,0,0,"sex","female","Overall"
2025-07-28,"% Weight Change from Prewar Value",-17.2865442174361,-16.7870036101083,-19.6828224480331,-14.0751744953782,"sex","female","Overall"
2025-07-28,"Weight (kg)",68.3821428571429,69.7,63.775,74.4,"sex","male","Overall"
2025-07-28,"BMI",24.6005720990715,25.1199901318326,22.0513972613097,27.2286790151391,"sex","male","Overall"
2025-07-28,"% Weight Change from First Measurement",0,0,0,0,"sex","male","Overall"
2025-07-28,"% Weight Change from Prewar Value",-17.4233831585645,-16.6551960743544,-20.86732506209,-13.6643753349225,"sex","male","Overall"
2025-07-28,"Weight (kg)",54.5333333333333,54,50.45,58.35,"sex","other/prefer not to share","Overall"
2025-07-28,"BMI",20.6228044034488,20.4734693877551,20.2542493250023,20.9166919740484,"sex","other/prefer not to share","Overall"
2025-07-28,"% Weight Change from First Measurement",0,0,0,0,"sex","other/prefer not to share","Overall"
2025-07-28,"% Weight Change from Prewar Value",-17.9639166198438,-18.4655396618986,-19.350938220905,-16.82770653981,"sex","other/prefer not to share","Overall"
2025-07-29,"Weight (kg)",50.278125,51,45.1,54.975,"sex","female","Overall"
2025-07-29,"BMI",19.0061427818381,18.7122930211436,16.5037780059799,20.7358679028178,"sex","female","Overall"
2025-07-29,"% Weight Change from First Measurement",-0.0726305529372561,0,-0.181078415255623,0,"sex","female","Overall"
2025-07-29,"% Weight Change from Prewar Value",-17.3335929345393,-17.7172039899873,-20.5799111471935,-13.506160521614,"sex","female","Overall"
2025-07-29,"Weight (kg)",68.5869565217391,69.3,64.8,73.7,"sex","male","Overall"
2025-07-29,"BMI",24.0865799384066,23.8740959894806,21.3973932419645,27.0538027739674,"sex","male","Overall"
2025-07-29,"% Weight Change from First Measurement",-0.0659628555991499,0,-0.140845070422527,0,"sex","male","Overall"
2025-07-29,"% Weight Change from Prewar Value",-17.4149981500807,-17.0520231213873,-19.9370409233998,-13.9800285306705,"sex","male","Overall"
2025-07-29,"Weight (kg)",52.2,53.55,49.675,56.075,"sex","other/prefer not to share","Overall"
2025-07-29,"BMI",19.3355073882084,19.8734782750377,18.5482836275962,20.6607020356499,"sex","other/prefer not to share","Overall"
2025-07-29,"% Weight Change from First Measurement",-0.0861687045897584,-0.079744816586923,-0.165913521176681,0,"sex","other/prefer not to share","Overall"
2025-07-29,"% Weight Change from Prewar Value",-20.7953144106474,-19.8889933306477,-21.4899585274401,-19.1943492138551,"sex","other/prefer not to share","Overall"
2025-07-30,"Weight (kg)",50.2081081081081,51.5,46.4,52.6,"sex","female","Overall"
2025-07-30,"BMI",18.9596366267914,19.0261461176378,16.7817599629644,20.584658348723,"sex","female","Overall"
2025-07-30,"% Weight Change from First Measurement",-0.145108699562153,-0.189753320683115,-0.200803212851394,0,"sex","female","Overall"
2025-07-30,"% Weight Change from Prewar Value",-17.7434666810014,-18.2410423452769,-19.6567862714509,-14.7967479674797,"sex","female","Overall"
2025-07-30,"Weight (kg)",68.4857142857143,69,64.15,74.1,"sex","male","Overall"
2025-07-30,"BMI",24.046990116148,23.9866780045352,21.4504966128309,26.6873578888722,"sex","male","Overall"
2025-07-30,"% Weight Change from First Measurement",-0.137165149795353,-0.145348837209294,-0.17009213323884,-0.125557639863164,"sex","male","Overall"
2025-07-30,"% Weight Change from Prewar Value",-17.0943341814153,-16.9859514687101,-20.0199401794616,-13.2879315806145,"sex","male","Overall"
2025-07-30,"Weight (kg)",48.04,47.3,46.8,53.1,"sex","other/prefer not to share","Overall"
2025-07-30,"BMI",19.7492523717444,19.9923106497501,19.2698504862825,21.3203591630078,"sex","other/prefer not to share","Overall"
2025-07-30,"% Weight Change from First Measurement",-0.117274945240383,-0.185185185185188,-0.187969924812033,0,"sex","other/prefer not to share","Overall"
2025-07-30,"% Weight Change from Prewar Value",-19.6830651924416,-19.5454545454545,-20.384047267356,-18.307426597582,"sex","other/prefer not to share","Overall"
2025-07-31,"Weight (kg)",50.025641025641,50.4,45.75,54.7,"sex","female","Overall"
2025-07-31,"BMI",19.1542604279632,19.2893792677752,16.6188832026579,20.7102893002186,"sex","female","Overall"
2025-07-31,"% Weight Change from First Measurement",-0.249347883787456,-0.223214285714273,-0.38059025891726,-0.181164771328708,"sex","female","Overall"
2025-07-31,"% Weight Change from Prewar Value",-18.3333035124346,-18.7060478199719,-20.9978651271527,-14.7819060340705,"sex","female","Overall"
2025-07-31,"Weight (kg)",68.5011627906977,68.6,64,73.775,"sex","male","Overall"
2025-07-31,"BMI",24.4449409793757,24.694759657689,21.5308837569908,27.0525837171385,"sex","male","Overall"
2025-07-31,"% Weight Change from First Measurement",-0.23205031462843,-0.264401400820644,-0.306397227555851,-0.14760171754725,"sex","male","Overall"
2025-07-31,"% Weight Change from Prewar Value",-17.5810215166555,-17.7118306194393,-20.7436497326203,-13.7570065141645,"sex","male","Overall"
2025-07-31,"Weight (kg)",48,47.3,46.7,53.1,"sex","other/prefer not to share","Overall"
2025-07-31,"BMI",19.7323839874339,19.9495920372506,19.2698504862825,21.3203591630078,"sex","other/prefer not to share","Overall"
2025-07-31,"% Weight Change from First Measurement",-0.211069763621984,-0.187969924812033,-0.255754475703328,-0.185185185185188,"sex","other/prefer not to share","Overall"
2025-07-31,"% Weight Change from Prewar Value",-19.7576930961834,-19.5454545454545,-20.384047267356,-18.307426597582,"sex","other/prefer not to share","Overall"
2025-08-01,"Weight (kg)",49.9815789473684,50.85,46.35,52.775,"sex","female","Overall"
2025-08-01,"BMI",19.0422639402968,19.5016571969697,16.7067275666736,20.7051933703379,"sex","female","Overall"
2025-08-01,"% Weight Change from First Measurement",-0.331867032166053,-0.380229511159308,-0.410804913127579,-0.227943401937033,"sex","female","Overall"
2025-08-01,"% Weight Change from Prewar Value",-18.414768405148,-18.5862007487966,-21.5173947034105,-14.6525895646005,"sex","female","Overall"
2025-08-01,"Weight (kg)",68.7452380952381,69.55,64.55,73.95,"sex","male","Overall"
2025-08-01,"BMI",24.3996649792983,24.6601252375791,21.5955000294421,27.0406877257095,"sex","male","Overall"
2025-08-01,"% Weight Change from First Measurement",-0.321538088857017,-0.328947368421046,-0.410050491554266,-0.272674741678974,"sex","male","Overall"
2025-08-01,"% Weight Change from Prewar Value",-17.0642482773056,-16.9077435206468,-20.1730714658114,-13.8000795025412,"sex","male","Overall"
2025-08-01,"Weight (kg)",46.2333333333333,46.7,42.85,49.85,"sex","other/prefer not to share","Overall"
2025-08-01,"BMI",18.472081105656,19.2335607490202,17.7333256398587,19.5915763931354,"sex","other/prefer not to share","Overall"
2025-08-01,"% Weight Change from First Measurement",-0.352711185912255,-0.375939849624065,-0.401189541016719,-0.315847162663697,"sex","other/prefer not to share","Overall"
2025-08-01,"% Weight Change from Prewar Value",-20.0828355891647,-19.6969696969697,-22.3484848484848,-17.624253383747,"sex","other/prefer not to share","Overall"
2025-08-02,"Weight (kg)",50.5755555555556,52,46.5,54.5,"sex","female","Overall"
2025-08-02,"BMI",19.3503625652024,19.6070163602631,16.7431812044288,20.7700312174818,"sex","female","Overall"
2025-08-02,"% Weight Change from First Measurement",-0.41115643364639,-0.442477876106201,-0.569259962049344,-0.360360360360366,"sex","female","Overall"
2025-08-02,"% Weight Change from Prewar Value",-17.186586832905,-16.5329052969502,-19.68,-13.673805601318,"sex","female","Overall"
2025-08-02,"Weight (kg)",68.3620253164557,68.5,63.75,73.2,"sex","male","Overall"
2025-08-02,"BMI",24.3158295363122,23.9487412905711,21.6989843028624,27.168397721413,"sex","male","Overall"
2025-08-02,"% Weight Change from First Measurement",-0.401712012917072,-0.42613636363638,-0.499687890137327,-0.301460732865358,"sex","male","Overall"
2025-08-02,"% Weight Change from Prewar Value",-17.7446250592552,-17.4509803921569,-20.4787273399926,-13.9096913771534,"sex","male","Overall"
2025-08-02,"Weight (kg)",51.4,52.9,46.9,55.9,"sex","other/prefer not to share","Overall"
2025-08-02,"BMI",20.6045938779826,20.3755102040816,19.5520722182545,21.5617772356991,"sex","other/prefer not to share","Overall"
2025-08-02,"% Weight Change from First Measurement",-0.396476190690712,-0.478468899521538,-0.537709362921377,-0.290893430428311,"sex","other/prefer not to share","Overall"
2025-08-02,"% Weight Change from Prewar Value",-20.3033662375724,-19.8484848484849,-22.0073036795111,-18.6678974331332,"sex","other/prefer not to share","Overall"
2025-08-03,"Weight (kg)",51.1704545454545,52.1,47.075,54.775,"sex","female","Overall"
2025-08-03,"BMI",19.5431743685618,19.6302123276833,17.8764927305056,20.858768142408,"sex","female","Overall"
2025-08-03,"% Weight Change from First Measurement",-0.446609924348952,-0.494656003130572,-0.571974870254024,-0.385959105619302,"sex","female","Overall"
2025-08-03,"% Weight Change from Prewar Value",-16.903577518429,-17.1035465883739,-19.7912012480499,-13.0865777414166,"sex","female","Overall"
2025-08-03,"Weight (kg)",69.1256097560976,69.7,63.95,74.075,"sex","male","Overall"
2025-08-03,"BMI",24.5655016210576,24.9074542213122,21.807547451873,26.9924471254758,"sex","male","Overall"
2025-08-03,"% Weight Change from First Measurement",-0.503841658281875,-0.537634408602158,-0.619915040679678,-0.423891422716035,"sex","male","Overall"
2025-08-03,"% Weight Change from Prewar Value",-17.8117372994664,-17.9120502490068,-20.2486977681855,-14.3607628465478,"sex","male","Overall"
2025-08-03,"Weight (kg)",53.54,53.8,47.1,57.9,"sex","other/prefer not to share","Overall"
2025-08-03,"BMI",21.7441262223013,21.2808037656738,20.3428571428571,21.7964736915174,"sex","other/prefer not to share","Overall"
2025-08-03,"% Weight Change from First Measurement",-0.448646905151157,-0.422832980972507,-0.637958532695384,-0.370370370370376,"sex","other/prefer not to share","Overall"
2025-08-03,"% Weight Change from Prewar Value",-19.5034895653931,-18.9856957087126,-20.5317577548006,-18.6528497409326,"sex","other/prefer not to share","Overall"
2025-08-04,"Weight (kg)",50.8847826086957,52,46.525,54.525,"sex","female","Overall"
2025-08-04,"BMI",19.0651484133853,19.5675816168409,17.0945809226481,20.6414616406641,"sex","female","Overall"
2025-08-04,"% Weight Change from First Measurement",-0.506622427973938,-0.619001429446602,-0.720220597687753,-0.253932638486779,"sex","female","Overall"
2025-08-04,"% Weight Change from Prewar Value",-16.8669187417991,-16.7451950695921,-19.9047548232864,-12.9092419208698,"sex","female","Overall"
2025-08-04,"Weight (kg)",67.6602739726027,68.7,63.3,72.8,"sex","male","Overall"
2025-08-04,"BMI",23.8245054857835,23.8642509464575,21.2752968468606,26.6975308641975,"sex","male","Overall"
2025-08-04,"% Weight Change from First Measurement",-0.596913397744832,-0.627943485086351,-0.714285714285714,-0.547195622435009,"sex","male","Overall"
2025-08-04,"% Weight Change from Prewar Value",-17.4341095380992,-17.8114086146682,-20.0878155872667,-14.4179894179894,"sex","male","Overall"
2025-08-04,"Weight (kg)",51.55,52.5,45.05,59,"sex","other/prefer not to share","Overall"
2025-08-04,"BMI",20.9311052856814,21.0696654171873,19.3050096625539,22.6957610403147,"sex","other/prefer not to share","Overall"
2025-08-04,"% Weight Change from First Measurement",-0.4361785645445,-0.467170966189582,-0.543121346728839,-0.360228184005243,"sex","other/prefer not to share","Overall"
2025-08-04,"% Weight Change from Prewar Value",-21.6114072168867,-21.3002357171531,-24.0091587172722,-18.9024842167676,"sex","other/prefer not to share","Overall"
2025-08-05,"Weight (kg)",49.7745098039216,50.1,45.25,52.65,"sex","female","Overall"
2025-08-05,"BMI",18.9110939931009,18.8902007083825,16.783179313955,20.5372841193822,"sex","female","Overall"
2025-08-05,"% Weight Change from First Measurement",-0.579478425516412,-0.690846286701207,-0.79286500078579,-0.387649160655294,"sex","female","Overall"
2025-08-05,"% Weight Change from Prewar Value",-18.3760281313712,-18.5667752442997,-21.666921041921,-14.3895637483463,"sex","female","Overall"
2025-08-05,"Weight (kg)",68.3897727272727,68.45,63.7,73.475,"sex","male","Overall"
2025-08-05,"BMI",24.1179633875505,23.9605576995899,21.3209161236133,26.6670775805391,"sex","male","Overall"
2025-08-05,"% Weight Change from First Measurement",-0.626346895447516,-0.70872042561399,-0.78725110000746,-0.549890525867802,"sex","male","Overall"
2025-08-05,"% Weight Change from Prewar Value",-17.8860656862093,-17.8122934567085,-21.3763908010939,-14.2087846475716,"sex","male","Overall"
2025-08-05,"Weight (kg)",46,46.5,42.65,49.6,"sex","other/prefer not to share","Overall"
2025-08-05,"BMI",18.379563420692,19.1246915372333,17.6372677249122,19.4944231747425,"sex","other/prefer not to share","Overall"
2025-08-05,"% Weight Change from First Measurement",-0.853330505329632,-0.85287846481876,-0.896364044439455,-0.810070945964373,"sex","other/prefer not to share","Overall"
2025-08-05,"% Weight Change from Prewar Value",-20.4831104198193,-20.1515151515151,-22.7680652680653,-18.0323579374212,"sex","other/prefer not to share","Overall"
2025-07-28,"Weight (kg)",58.8852941176471,56.25,51.65,64.025,"agegroup","30-44 years","Overall"
2025-07-28,"BMI",21.0035429268682,19.7655791740529,18.2041593107831,23.6371780084583,"agegroup","30-44 years","Overall"
2025-07-28,"% Weight Change from First Measurement",0,0,0,0,"agegroup","30-44 years","Overall"
2025-07-28,"% Weight Change from Prewar Value",-17.080422247581,-17.5751381633735,-19.7808553851588,-14.1690088933574,"agegroup","30-44 years","Overall"
2025-07-28,"Weight (kg)",61.6702702702703,60.8,52.6,70.4,"agegroup","Over 45 years","Overall"
2025-07-28,"BMI",22.7841999071456,21.8938605619147,20.1955782312925,25.625,"agegroup","Over 45 years","Overall"
2025-07-28,"% Weight Change from First Measurement",0,0,0,0,"agegroup","Over 45 years","Overall"
2025-07-28,"% Weight Change from Prewar Value",-17.2504473633391,-16.7870036101083,-20.2363367799114,-13.3876600698487,"agegroup","Over 45 years","Overall"
2025-07-28,"Weight (kg)",64.3086956521739,64.9,55.75,74.1,"agegroup","Under 30 years","Overall"
2025-07-28,"BMI",23.6226187088949,24.8588325704167,19.8490710653695,27.1547517034097,"agegroup","Under 30 years","Overall"
2025-07-28,"% Weight Change from First Measurement",0,0,0,0,"agegroup","Under 30 years","Overall"
2025-07-28,"% Weight Change from Prewar Value",-18.0708411081785,-16.4028776978417,-21.7676907538933,-14.2824578395265,"agegroup","Under 30 years","Overall"
2025-07-29,"Weight (kg)",59.2657894736842,57.15,51.625,66.9,"agegroup","30-44 years","Overall"
2025-07-29,"BMI",20.9271513451226,19.9269047847043,18.195996045477,23.8906428584506,"agegroup","30-44 years","Overall"
2025-07-29,"% Weight Change from First Measurement",-0.0666234297111672,0,-0.153895751323469,0,"agegroup","30-44 years","Overall"
2025-07-29,"% Weight Change from Prewar Value",-17.3770439206244,-17.5986728416396,-20.1394936300597,-13.8756346814211,"agegroup","30-44 years","Overall"
2025-07-29,"Weight (kg)",63.22,65.65,55.075,70.3,"agegroup","Over 45 years","Overall"
2025-07-29,"BMI",22.4715147674583,21.8377921801498,20.3171248345922,24.0695408348062,"agegroup","Over 45 years","Overall"
2025-07-29,"% Weight Change from First Measurement",-0.0744704797652799,0,-0.152265007239121,0,"agegroup","Over 45 years","Overall"
2025-07-29,"% Weight Change from Prewar Value",-17.2235337491779,-17.2570942149428,-20.0073099415205,-13.7212161860049,"agegroup","Over 45 years","Overall"
2025-07-29,"Weight (kg)",65.5296296296296,68.5,61.8,74,"agegroup","Under 30 years","Overall"
2025-07-29,"BMI",24.2007508336561,24.8254201610478,21.2370860086725,27.5370293375021,"agegroup","Under 30 years","Overall"
2025-07-29,"% Weight Change from First Measurement",-0.063325186261371,0,-0.134954978582046,0,"agegroup","Under 30 years","Overall"
2025-07-29,"% Weight Change from Prewar Value",-18.1563735167618,-17.7914110429448,-22.1557659208262,-14.6983288501564,"agegroup","Under 30 years","Overall"
2025-07-30,"Weight (kg)",59.865,57.05,51.65,66.25,"agegroup","30-44 years","Overall"
2025-07-30,"BMI",21.0015405825616,20.2408395183252,18.4303667034928,23.6228828348283,"agegroup","30-44 years","Overall"
2025-07-30,"% Weight Change from First Measurement",-0.13233520343759,-0.165070890592868,-0.190658290084676,0,"agegroup","30-44 years","Overall"
2025-07-30,"% Weight Change from Prewar Value",-17.1962877212102,-17.9200188031138,-19.5732874769536,-13.7411845158318,"agegroup","30-44 years","Overall"
2025-07-30,"Weight (kg)",61.5425,65.3,52.125,69.925,"agegroup","Over 45 years","Overall"
2025-07-30,"BMI",22.3160116640447,21.4873572682893,20.0159342602215,24.2655056665281,"agegroup","Over 45 years","Overall"
2025-07-30,"% Weight Change from First Measurement",-0.138444468759908,-0.14738401518805,-0.19457264875424,-0.13494070572661,"agegroup","Over 45 years","Overall"
2025-07-30,"% Weight Change from Prewar Value",-17.1232989034169,-16.8989879278688,-19.4227226325108,-14.8363812757701,"agegroup","Over 45 years","Overall"
2025-07-30,"Weight (kg)",62.248,64.7,56.7,72.3,"agegroup","Under 30 years","Overall"
2025-07-30,"BMI",23.3004441801231,23.560032449973,20.9839876033058,25.7971478929659,"agegroup","Under 30 years","Overall"
2025-07-30,"% Weight Change from First Measurement",-0.150624566368356,-0.155038759689914,-0.229357798165141,-0.126582278481005,"agegroup","Under 30 years","Overall"
2025-07-30,"% Weight Change from Prewar Value",-18.3633272641335,-16.9859514687101,-22.3214285714286,-13.9800285306705,"agegroup","Under 30 years","Overall"
2025-07-31,"Weight (kg)",59.8977777777778,59.4,52.3,64.7,"agegroup","30-44 years","Overall"
2025-07-31,"BMI",21.6337312817433,20.5396153326427,18.8028448460059,24.9590697985232,"agegroup","30-44 years","Overall"
2025-07-31,"% Weight Change from First Measurement",-0.225726155518556,-0.212314225053082,-0.313971742543176,-0.168067226890759,"agegroup","30-44 years","Overall"
2025-07-31,"% Weight Change from Prewar Value",-18.1702048094818,-18.2590233545648,-20.5882352941176,-14.9593495934959,"agegroup","30-44 years","Overall"
2025-07-31,"Weight (kg)",62.592,65.45,54.15,69.95,"agegroup","Over 45 years","Overall"
2025-07-31,"BMI",22.7523396027872,22.4000273588455,20.1532252019265,25.5602724690083,"agegroup","Over 45 years","Overall"
2025-07-31,"% Weight Change from First Measurement",-0.23992599159154,-0.263774708230748,-0.320429570429575,-0.14760171754725,"agegroup","Over 45 years","Overall"
2025-07-31,"% Weight Change from Prewar Value",-17.6112930807352,-17.5957979909431,-20.1653627311522,-13.8339295029436,"agegroup","Over 45 years","Overall"
2025-07-31,"Weight (kg)",64.4885714285714,68.3,55.05,73.65,"agegroup","Under 30 years","Overall"
2025-07-31,"BMI",23.9088032296069,24.5975115636989,20.429555976431,27.072396416486,"agegroup","Under 30 years","Overall"
2025-07-31,"% Weight Change from First Measurement",-0.245207621884389,-0.261780104712046,-0.298657157185049,-0.167017110562258,"agegroup","Under 30 years","Overall"
2025-07-31,"% Weight Change from Prewar Value",-17.9294652124229,-17.6276771004942,-22.0009068004605,-13.9404464457319,"agegroup","Under 30 years","Overall"
2025-08-01,"Weight (kg)",60.0818181818182,59.25,51.55,70.65,"agegroup","30-44 years","Overall"
2025-08-01,"BMI",21.4900942526917,20.7469579868052,18.6003187084706,24.2057401050729,"agegroup","30-44 years","Overall"
2025-08-01,"% Weight Change from First Measurement",-0.309585270675603,-0.336417395240923,-0.390831185767077,-0.238359201773839,"agegroup","30-44 years","Overall"
2025-08-01,"% Weight Change from Prewar Value",-17.9446534793126,-18.4157670723563,-20.2812718378756,-14.7210514571115,"agegroup","30-44 years","Overall"
2025-08-01,"Weight (kg)",63.5843137254902,66,53.75,70.3,"agegroup","Over 45 years","Overall"
2025-08-01,"BMI",22.9438128776959,22.0521901834341,19.956176318372,25.692151222862,"agegroup","Over 45 years","Overall"
2025-08-01,"% Weight Change from First Measurement",-0.324411411532403,-0.328947368421046,-0.4252322553684,-0.271207507759287,"agegroup","Over 45 years","Overall"
2025-08-01,"% Weight Change from Prewar Value",-17.2035937669532,-16.953316953317,-19.6918835428277,-14.2110784435518,"agegroup","Over 45 years","Overall"
2025-08-01,"Weight (kg)",64.2066666666667,66,55.85,73.15,"agegroup","Under 30 years","Overall"
2025-08-01,"BMI",23.7631842476125,24.7348532267106,19.7671036663633,26.9841604815336,"agegroup","Under 30 years","Overall"
2025-08-01,"% Weight Change from First Measurement",-0.350384878205237,-0.38034960819771,-0.412399496923157,-0.292967477025358,"agegroup","Under 30 years","Overall"
2025-08-01,"% Weight Change from Prewar Value",-17.5486175417473,-16.7236308040946,-21.9042674120995,-13.1479778149968,"agegroup","Under 30 years","Overall"
2025-08-02,"Weight (kg)",59.2857142857143,58.6,52.3,64,"agegroup","30-44 years","Overall"
2025-08-02,"BMI",21.3852229841551,20.4945723165623,18.7723207472299,24.1389103006207,"agegroup","30-44 years","Overall"
2025-08-02,"% Weight Change from First Measurement",-0.431619250667437,-0.470219435736673,-0.534045393858485,-0.356506238859185,"agegroup","30-44 years","Overall"
2025-08-02,"% Weight Change from Prewar Value",-17.7092529370651,-18.2630906768838,-20.3703703703704,-14.2028985507246,"agegroup","30-44 years","Overall"
2025-08-02,"Weight (kg)",60.4530612244898,61.2,52.1,68.5,"agegroup","Over 45 years","Overall"
2025-08-02,"BMI",21.9973454548169,21.4361210199498,19.8553583168968,23.9487412905711,"agegroup","Over 45 years","Overall"
2025-08-02,"% Weight Change from First Measurement",-0.392594937742767,-0.430107526881726,-0.505902192242828,-0.293255131964814,"agegroup","Over 45 years","Overall"
2025-08-02,"% Weight Change from Prewar Value",-18.0515817617524,-17.3410404624277,-20.5317577548006,-14.7008547008547,"agegroup","Over 45 years","Overall"
2025-08-02,"Weight (kg)",65.730303030303,69,55.6,74,"agegroup","Under 30 years","Overall"
2025-08-02,"BMI",24.5516106799702,24.7251829329413,21.4158239143367,27.9682975156226,"agegroup","Under 30 years","Overall"
2025-08-02,"% Weight Change from First Measurement",-0.382609898099129,-0.425531914893613,-0.511508951406657,-0.298507462686571,"agegroup","Under 30 years","Overall"
2025-08-02,"% Weight Change from Prewar Value",-17.1231651691767,-16.7206040992449,-19.8682766190999,-12.7682403433476,"agegroup","Under 30 years","Overall"
2025-08-03,"Weight (kg)",61.6163265306122,60.4,52.4,70.5,"agegroup","30-44 years","Overall"
2025-08-03,"BMI",21.9377475077437,21.6476864676311,18.8242930747698,25.2700617283951,"agegroup","30-44 years","Overall"
2025-08-03,"% Weight Change from First Measurement",-0.486971357266578,-0.518134715025902,-0.602409638554211,-0.423728813559328,"agegroup","30-44 years","Overall"
2025-08-03,"% Weight Change from Prewar Value",-17.3649670788935,-18.1240063593005,-20.1248049921997,-14.3790849673203,"agegroup","30-44 years","Overall"
2025-08-03,"Weight (kg)",60.3255319148936,59.5,51.8,69.5,"agegroup","Over 45 years","Overall"
2025-08-03,"BMI",22.1737071037065,21.4262575778611,20.0107611075015,25.246562341159,"agegroup","Over 45 years","Overall"
2025-08-03,"% Weight Change from First Measurement",-0.46073830144385,-0.526315789473679,-0.602033050663189,-0.37422110200938,"agegroup","Over 45 years","Overall"
2025-08-03,"% Weight Change from Prewar Value",-18.1996159777198,-17.7278401997503,-20.468581580103,-14.4932844932845,"agegroup","Over 45 years","Overall"
2025-08-03,"Weight (kg)",66.6571428571429,69,57.1,74.15,"agegroup","Under 30 years","Overall"
